elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
125.2,77.9,63.1,47.8,47.8,94.8,94.8,37.0
110.4,80.1,62.3,50.7,50.7,95.8,95.8,38.1
123.3,69.5,63.5,48.0,48.0,100.5,100.5,506.8
124.8,70.8,64.8,50.3,50.3,97.9,97.9,455.3
102.3,66.3,67.4,49.8,49.8,97.8,97.8,499.3
128.4,66.9,65.5,49.8,49.8,99.0,99.0,495.3
120.7,77.4,67.3,51.0,51.0,92.9,92.9,79.3
124.2,74.4,63.1,50.8,50.8,93.4,93.4,488.9
123.8,67.8,64.6,50.2,50.2,102.0,102.0,492.0
128.2,72.5,64.9,44.9,44.9,112.1,112.1,491.5
129.9,64.0,64.9,45.6,45.6,112.2,112.2,86.0
127.7,65.8,68.1,45.9,45.9,107.1,107.1,93.9
134.9,58.8,69.0,47.7,47.7,105.4,105.4,54.3
133.6,50.0,69.6,48.2,48.2,104.6,104.6,485.0
120.0,56.9,71.0,48.6,48.6,103.6,103.6,371.4
124.3,62.0,71.1,50.6,50.6,98.5,98.5,361.7
125.4,69.1,70.0,49.6,49.6,87.0,87.0,491.5
120.8,91.3,67.6,49.7,49.7,85.7,85.7,344.1
118.7,85.5,66.8,49.7,49.7,134.2,134.2,121.1
115.5,83.5,66.6,49.3,49.3,60.7,60.7,307.3
115.5,77.5,67.1,49.6,49.6,61.2,61.2,296.1
114.8,76.2,67.8,49.4,49.4,61.8,61.8,47.5
112.1,74.7,68.1,47.9,47.9,92.9,92.9,75.2
113.0,70.1,68.8,47.9,47.9,68.2,68.2,274.6
119.7,70.0,65.7,47.8,47.8,65.1,65.1,284.9
114.2,71.9,68.5,43.9,43.9,96.9,96.9,19.0
112.7,73.9,63.6,44.0,44.0,93.2,93.2,16.2
111.2,76.4,63.2,44.9,44.9,90.4,90.4,22.6
109.2,76.2,62.3,45.4,45.4,87.6,87.6,32.8
112.2,66.6,60.7,46.0,46.0,85.2,85.2,39.0
110.0,68.9,65.7,45.5,45.5,86.9,86.9,37.6
