elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
104.7,88.8,48.3,53.7,53.7,78.4,78.4,64.5
106.9,87.5,43.4,61.1,61.1,77.6,77.6,63.0
106.2,87.7,41.6,63.3,63.3,75.5,75.5,61.9
107.7,87.5,42.0,59.0,59.0,76.9,76.9,63.9
108.6,81.3,43.0,61.4,61.4,77.5,77.5,63.6
109.9,82.3,48.5,54.4,54.4,76.1,76.1,64.3
110.5,79.6,49.7,54.9,54.9,75.8,75.8,63.8
112.8,79.9,52.1,54.8,54.8,76.3,76.3,63.9
110.4,76.7,51.9,52.6,52.6,79.2,79.2,64.2
111.3,76.8,51.2,53.4,53.4,80.6,80.6,65.4
108.3,77.6,51.7,54.8,54.8,80.3,80.3,64.3
99.7,81.4,54.5,53.3,53.3,81.3,81.3,65.8
101.4,76.2,53.8,53.2,53.2,83.6,83.6,65.7
110.8,79.6,54.8,52.6,52.6,86.9,86.9,67.3
110.4,89.0,48.9,52.0,52.0,88.6,88.6,66.9
111.7,84.8,50.9,53.0,53.0,88.8,88.8,66.6
106.9,88.7,48.5,49.4,49.4,88.0,88.0,68.7
108.5,87.1,48.1,51.1,51.1,83.2,83.2,70.6
108.8,88.1,46.7,54.1,54.1,83.4,83.4,70.6
111.7,84.0,45.7,54.5,54.5,81.6,81.6,70.1
110.5,84.7,45.3,57.2,57.2,79.4,79.4,69.7
109.4,86.3,50.8,52.9,52.9,80.2,80.2,69.2
110.4,86.8,46.5,52.8,52.8,81.8,81.8,69.9
109.6,84.9,47.0,54.2,54.2,80.8,80.8,68.1
110.6,79.1,50.0,53.9,53.9,81.8,81.8,67.8
111.3,80.6,51.6,52.4,52.4,80.7,80.7,68.3
111.2,79.3,53.3,51.5,51.5,81.6,81.6,68.6
112.9,77.7,51.7,53.3,53.3,80.6,80.6,68.2
110.8,79.8,48.4,51.3,51.3,81.3,81.3,68.6
111.7,77.0,50.8,53.1,53.1,80.5,80.5,67.6
110.0,77.8,48.4,55.5,55.5,83.0,83.0,67.8
109.5,81.3,47.2,56.4,56.4,82.0,82.0,67.9
98.0,83.4,46.3,56.2,56.2,82.5,82.5,68.6
104.4,133.0,48.8,54.8,54.8,80.3,80.3,71.5
115.7,84.3,48.5,54.4,54.4,85.8,85.8,67.2
112.3,93.7,53.5,53.0,53.0,87.1,87.1,68.4
113.2,89.5,56.9,51.7,51.7,88.7,88.7,66.9
113.0,96.0,48.8,51.8,51.8,89.2,89.2,68.3
114.9,101.9,46.8,49.2,49.2,85.8,85.8,71.7
114.9,107.3,44.8,50.8,50.8,85.4,85.4,70.0
117.3,103.1,46.0,50.0,50.0,86.5,86.5,69.4
118.0,102.1,47.3,54.9,54.9,87.0,87.0,65.7
112.9,97.6,49.5,59.6,59.6,83.2,83.2,64.4
