elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
101.4,105.1,51.6,53.5,53.5,115.8,115.8,23.2
111.2,88.9,53.0,52.7,52.7,115.1,115.1,23.4
116.0,83.1,53.2,53.2,53.2,117.4,117.4,23.2
115.7,84.8,55.0,52.0,52.0,111.1,111.1,21.5
116.9,88.4,54.5,53.2,53.2,104.8,104.8,20.7
112.0,92.6,53.9,54.8,54.8,101.1,101.1,22.9
113.1,91.9,55.9,56.1,56.1,98.7,98.7,24.5
112.5,91.7,55.8,54.2,54.2,98.9,98.9,27.1
112.3,83.8,55.5,54.0,54.0,100.7,100.7,29.6
101.9,86.7,55.9,53.3,53.3,99.1,99.1,32.8
96.4,88.6,54.9,56.9,56.9,97.5,97.5,36.9
96.1,88.8,56.2,54.4,54.4,98.6,98.6,38.8
94.2,89.8,55.8,55.8,55.8,98.6,98.6,42.3
94.9,87.6,58.0,54.1,54.1,102.5,102.5,42.7
92.2,89.6,58.7,53.5,53.5,103.6,103.6,44.3
88.2,94.8,58.9,55.1,55.1,103.3,103.3,45.3
88.7,152.2,58.8,56.8,56.8,102.3,102.3,47.3
91.5,90.8,59.5,58.5,58.5,101.8,101.8,46.9
95.7,101.2,59.2,58.1,58.1,103.5,103.5,49.3
98.1,97.1,59.9,58.0,58.0,102.5,102.5,50.5
96.8,98.0,61.3,56.5,56.5,104.6,104.6,48.4
94.5,97.1,59.5,54.5,54.5,106.9,106.9,50.2
94.4,98.3,58.5,55.5,55.5,105.2,105.2,49.4
94.9,98.1,59.6,55.2,55.2,107.2,107.2,48.5
93.1,99.9,58.5,55.2,55.2,106.0,106.0,49.8
90.4,90.3,57.9,54.5,54.5,105.7,105.7,50.0
90.1,84.3,59.1,54.7,54.7,106.5,106.5,50.5
89.0,90.7,60.4,55.1,55.1,107.0,107.0,51.1
96.3,88.5,58.3,57.2,57.2,108.9,108.9,51.1
99.1,94.9,57.7,56.3,56.3,108.4,108.4,52.4
104.8,81.3,59.8,55.4,55.4,108.6,108.6,52.9
93.0,89.9,59.1,55.5,55.5,107.7,107.7,54.0
96.4,84.0,58.6,56.3,56.3,107.9,107.9,54.1
91.2,87.3,56.0,55.4,55.4,106.9,106.9,58.0
88.6,87.8,54.5,53.3,53.3,105.8,105.8,57.1
86.8,91.4,54.3,52.4,52.4,101.6,101.6,57.8
90.0,91.8,55.1,52.0,52.0,101.0,101.0,58.4
90.0,91.0,55.3,52.0,52.0,103.1,103.1,59.2
94.3,87.6,55.8,52.5,52.5,104.5,104.5,56.0
96.1,89.1,55.4,55.3,55.3,102.6,102.6,55.6
93.7,92.2,58.6,55.0,55.0,103.5,103.5,55.8
84.0,88.6,57.7,55.6,55.6,105.0,105.0,56.6
79.7,83.4,57.9,57.7,57.7,103.6,103.6,55.7
79.4,83.4,56.8,57.8,57.8,106.1,106.1,54.2
81.4,91.4,58.8,59.1,59.1,105.3,105.3,54.6
84.7,82.7,58.8,61.8,61.8,105.0,105.0,56.1
89.8,87.8,57.8,65.0,65.0,104.0,104.0,59.7
98.2,88.9,57.1,65.9,65.9,104.6,104.6,60.6
99.0,79.5,56.0,66.9,66.9,107.6,107.6,59.6
92.5,77.9,54.7,65.3,65.3,104.6,104.6,61.0
90.2,78.6,55.2,62.3,62.3,106.6,106.6,57.6
88.0,78.4,55.0,61.0,61.0,104.9,104.9,59.8
90.4,78.2,55.6,61.4,61.4,103.5,103.5,60.5
89.2,79.0,55.3,61.4,61.4,104.6,104.6,61.2
89.1,81.4,54.4,65.0,65.0,103.4,103.4,59.3
90.7,81.7,54.9,66.2,66.2,102.6,102.6,57.4
91.5,81.2,56.0,63.6,63.6,103.5,103.5,60.2
89.6,83.6,56.0,63.1,63.1,104.0,104.0,60.8
88.5,84.1,56.3,64.0,64.0,104.3,104.3,61.0
86.1,85.9,54.1,64.5,64.5,107.4,107.4,60.1
83.0,87.2,56.0,63.2,63.2,105.1,105.1,59.0
80.2,79.0,55.2,66.7,66.7,103.0,103.0,58.4
77.2,85.1,56.0,65.4,65.4,105.0,105.0,57.1
80.4,75.1,55.2,63.2,63.2,104.2,104.2,57.9
83.3,74.4,55.8,66.5,66.5,105.2,105.2,56.8
87.5,88.7,55.3,64.7,64.7,104.3,104.3,58.9
96.2,93.7,55.0,60.0,60.0,107.6,107.6,59.3
99.2,87.5,55.7,60.7,60.7,104.5,104.5,60.1
106.7,80.7,56.1,59.8,59.8,104.0,104.0,59.0
106.6,84.8,54.6,60.7,60.7,102.6,102.6,60.0
110.0,78.2,54.3,61.8,61.8,103.6,103.6,60.1
112.3,76.6,56.3,62.3,62.3,102.4,102.4,59.9
104.3,80.4,52.9,60.9,60.9,101.2,101.2,59.2
104.1,80.8,51.7,61.4,61.4,101.7,101.7,59.3
104.0,78.8,51.9,60.5,60.5,102.1,102.1,58.2
97.9,83.7,52.6,60.1,60.1,104.3,104.3,57.7
96.7,83.3,53.7,61.6,61.6,103.5,103.5,59.0
94.0,85.3,56.2,60.8,60.8,101.6,101.6,60.2
93.6,84.9,58.6,59.0,59.0,104.2,104.2,58.1
93.2,84.6,60.2,59.4,59.4,101.1,101.1,60.3
92.2,84.0,63.7,56.5,56.5,102.5,102.5,60.5
87.0,74.5,60.8,59.5,59.5,103.2,103.2,55.2
90.7,105.4,59.3,59.5,59.5,102.6,102.6,57.4
92.9,97.0,57.6,59.6,59.6,102.0,102.0,54.1
95.8,96.9,55.7,58.3,58.3,101.7,101.7,58.9
100.5,107.9,54.9,58.1,58.1,98.6,98.6,56.2
103.2,91.6,55.9,55.7,55.7,100.3,100.3,54.9
104.7,73.2,55.0,56.5,56.5,99.5,99.5,54.8
107.0,89.8,55.5,55.6,55.6,99.9,99.9,57.3
109.7,88.7,56.1,56.3,56.3,100.2,100.2,59.4
104.5,85.8,55.8,57.8,57.8,100.4,100.4,60.4
101.6,84.3,56.5,58.3,58.3,99.6,99.6,61.4
96.5,86.9,56.3,60.1,60.1,100.0,100.0,62.3
91.0,86.2,57.9,61.8,61.8,101.0,101.0,61.4
84.7,86.9,57.7,62.6,62.6,101.0,101.0,61.6
82.2,86.8,57.4,62.9,62.9,101.0,101.0,61.3
79.8,86.6,58.3,61.2,61.2,102.4,102.4,60.8
78.0,89.5,58.0,61.4,61.4,101.5,101.5,60.6
78.6,87.3,57.3,59.7,59.7,100.6,100.6,60.7
79.3,87.3,58.7,61.4,61.4,101.1,101.1,60.3
76.7,85.0,56.6,58.8,58.8,100.2,100.2,60.2
72.4,75.5,57.6,59.5,59.5,100.6,100.6,59.9
74.3,59.6,57.8,62.0,62.0,102.4,102.4,58.6
79.0,46.8,57.6,62.6,62.6,101.9,101.9,58.3
86.8,92.9,56.8,61.9,61.9,102.9,102.9,58.2
88.6,88.5,55.8,60.3,60.3,101.9,101.9,58.5
91.5,87.6,56.9,59.9,59.9,101.7,101.7,58.3
90.9,75.7,56.6,59.9,59.9,102.2,102.2,57.8
87.7,74.8,56.5,60.6,60.6,101.9,101.9,58.3
89.6,74.0,56.5,58.4,58.4,101.8,101.8,58.8
88.3,75.2,56.4,59.2,59.2,102.3,102.3,58.8
88.5,74.9,55.3,61.1,61.1,102.3,102.3,60.6
89.0,76.3,55.6,62.6,62.6,100.9,100.9,63.3
87.3,77.3,55.9,64.8,64.8,99.8,99.8,65.3
