elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
96.0,93.3,64.2,66.7,66.7,129.8,129.8,71.7
93.0,98.8,59.4,71.4,71.4,128.0,128.0,74.5
90.3,118.7,59.3,71.5,71.5,128.5,128.5,74.2
97.5,125.6,60.5,71.3,71.3,128.9,128.9,76.7
96.5,119.8,66.2,67.9,67.9,123.8,123.8,75.2
92.7,115.5,64.7,69.0,69.0,120.0,120.0,65.3
88.6,114.1,66.2,65.8,65.8,113.3,113.3,57.9
87.9,110.2,63.4,63.8,63.8,113.4,113.4,42.4
85.1,110.8,64.0,61.1,61.1,113.8,113.8,29.2
88.4,110.4,59.9,60.9,60.9,112.5,112.5,23.6
86.5,107.7,61.3,53.6,53.6,106.2,106.2,27.5
84.3,105.7,57.8,52.8,52.8,105.6,105.6,33.2
81.6,102.0,52.6,50.3,50.3,104.2,104.2,36.6
80.8,103.8,47.6,45.3,45.3,106.2,106.2,38.8
80.7,102.8,43.7,44.3,44.3,100.7,100.7,40.8
83.8,101.1,43.4,43.2,43.2,95.0,95.0,42.1
89.9,96.6,45.4,38.6,38.6,86.0,86.0,37.8
91.6,98.0,44.8,37.6,37.6,83.2,83.2,38.2
95.6,97.2,44.6,37.3,37.3,81.3,81.3,37.0
98.5,99.8,44.4,39.7,39.7,82.7,82.7,37.0
95.7,106.1,45.0,40.6,40.6,86.1,86.1,35.3
91.2,107.3,45.0,44.0,44.0,87.3,87.3,36.7
82.5,98.0,46.9,44.3,44.3,92.3,92.3,36.2
81.8,97.7,48.9,45.4,45.4,95.3,95.3,34.4
82.4,119.5,51.8,46.7,46.7,96.2,96.2,35.6
87.7,132.4,52.9,47.6,47.6,97.9,97.9,35.3
91.6,130.1,55.0,52.7,52.7,97.4,97.4,34.6
94.6,126.9,55.4,54.4,54.4,97.8,97.8,35.3
97.1,123.6,56.5,56.1,56.1,102.2,102.2,32.6
95.9,119.8,58.8,57.0,57.0,106.7,106.7,32.5
94.3,113.4,60.9,58.6,58.6,109.1,109.1,31.3
92.7,107.8,59.3,60.5,60.5,113.8,113.8,31.1
90.6,107.0,59.5,61.7,61.7,117.4,117.4,31.9
91.8,106.9,58.0,63.2,63.2,118.4,118.4,32.6
87.7,103.8,58.0,64.2,64.2,120.9,120.9,33.0
86.7,101.3,58.7,62.0,62.0,123.1,123.1,33.9
86.6,99.6,58.5,62.0,62.0,125.2,125.2,35.3
83.4,100.9,58.2,61.8,61.8,124.8,124.8,35.7
83.7,100.0,57.2,62.9,62.9,122.7,122.7,37.3
82.0,95.9,56.1,61.8,61.8,122.1,122.1,39.5
81.1,102.4,55.4,62.4,62.4,120.4,120.4,39.0
88.1,124.3,56.7,62.5,62.5,121.4,121.4,40.3
98.4,125.0,54.2,64.5,64.5,121.3,121.3,38.8
101.4,121.0,54.3,66.1,66.1,120.1,120.1,35.9
99.5,119.2,54.5,65.4,65.4,120.8,120.8,35.3
97.1,123.4,54.5,64.8,64.8,122.1,122.1,35.5
96.9,121.6,56.3,66.0,66.0,121.4,121.4,37.0
97.5,115.8,55.2,64.1,64.1,126.2,126.2,39.1
94.0,115.4,57.3,63.9,63.9,128.7,128.7,40.3
93.7,109.1,56.0,66.4,66.4,128.3,128.3,41.0
91.1,109.5,58.0,67.2,67.2,126.8,126.8,43.3
92.4,104.7,58.6,66.7,66.7,126.3,126.3,46.3
94.7,100.8,59.2,65.7,65.7,126.5,126.5,50.2
90.0,104.9,59.5,65.5,65.5,127.2,127.2,51.0
91.7,104.5,58.7,66.9,66.9,129.1,129.1,51.0
92.0,105.9,58.6,67.0,67.0,129.4,129.4,52.4
88.5,98.3,56.2,67.1,67.1,130.6,130.6,54.8
89.6,109.3,57.1,66.2,66.2,131.0,131.0,55.1
90.2,119.6,58.1,66.5,66.5,130.9,130.9,56.3
99.6,126.6,59.1,67.3,67.3,130.7,130.7,57.2
103.3,121.4,58.1,69.5,69.5,127.5,127.5,58.9
104.0,116.1,59.3,67.6,67.6,127.4,127.4,62.3
103.8,113.3,59.8,68.5,68.5,127.3,127.3,66.6
103.4,110.4,60.3,68.7,68.7,128.8,128.8,69.3
101.3,113.4,63.7,68.3,68.3,127.6,127.6,69.7
100.8,111.0,71.8,62.6,62.6,124.9,124.9,65.8
97.7,109.4,65.9,62.4,62.4,118.1,118.1,50.8
96.3,107.1,61.5,59.9,59.9,108.6,108.6,36.9
95.8,105.5,59.4,52.4,52.4,104.2,104.2,24.4
94.9,101.5,47.5,49.2,49.2,93.4,93.4,31.6
92.7,98.2,47.2,43.2,43.2,91.0,91.0,36.0
93.3,95.6,46.2,40.9,40.9,84.8,84.8,32.7
91.1,94.9,45.0,40.8,40.8,76.5,76.5,40.4
91.9,94.8,47.5,43.2,43.2,69.8,69.8,43.6
95.9,96.0,50.0,43.6,43.6,66.9,66.9,45.2
97.2,95.5,51.4,42.9,42.9,66.6,66.6,45.1
98.8,96.3,53.4,44.2,44.2,63.0,63.0,40.0
97.4,99.7,49.8,39.9,39.9,64.5,64.5,40.7
97.7,98.7,51.3,41.1,41.1,65.8,65.8,41.2
92.3,102.3,56.0,41.5,41.5,72.8,72.8,38.4
83.8,107.4,53.6,46.5,46.5,70.2,70.2,38.9
83.0,115.7,50.6,51.2,51.2,75.1,75.1,34.8
85.7,121.4,50.4,52.1,52.1,84.0,84.0,31.8
88.6,114.4,50.5,53.7,53.7,86.9,86.9,32.3
88.6,118.2,50.0,53.3,53.3,92.9,92.9,30.5
92.5,119.9,49.2,53.3,53.3,96.2,96.2,31.4
91.0,117.7,47.0,54.9,54.9,91.9,91.9,34.9
92.2,109.4,46.5,48.1,48.1,96.5,96.5,41.3
94.2,103.8,48.8,48.0,48.0,96.8,96.8,39.8
96.9,102.9,48.8,48.2,48.2,94.3,94.3,39.5
94.4,96.8,47.5,49.1,49.1,94.6,94.6,41.9
93.7,95.4,44.1,56.2,56.2,99.6,99.6,45.9
94.4,90.2,46.2,56.6,56.6,104.7,104.7,49.4
93.8,89.5,46.5,57.6,57.6,106.7,106.7,51.6
93.2,86.7,44.5,58.6,58.6,107.5,107.5,52.9
94.7,84.8,43.5,59.1,59.1,107.2,107.2,53.5
90.2,87.5,42.7,58.4,58.4,108.6,108.6,54.8
88.0,93.3,42.0,60.2,60.2,109.7,109.7,53.8
90.5,91.1,45.9,59.7,59.7,110.1,110.1,51.9
91.5,94.0,45.0,62.0,62.0,106.9,106.9,54.2
92.4,93.7,47.1,63.7,63.7,106.1,106.1,50.7
98.5,93.1,47.2,64.8,64.8,105.8,105.8,51.4
101.9,91.5,46.9,67.2,67.2,110.8,110.8,50.6
104.7,95.9,51.3,68.3,68.3,114.2,114.2,54.2
101.5,102.7,50.3,74.4,74.4,116.1,116.1,59.8
100.4,84.9,53.9,78.8,78.8,111.4,111.4,68.6
85.0,80.2,57.9,81.9,81.9,111.7,111.7,78.2
84.5,98.5,68.5,70.6,70.6,113.8,113.8,77.8
86.0,131.9,83.6,67.0,67.0,120.4,120.4,70.7
90.4,128.1,75.5,61.7,61.7,119.8,119.8,60.6
93.1,117.7,73.5,60.3,60.3,119.4,119.4,48.0
94.5,112.3,69.0,64.1,64.1,118.9,118.9,30.4
92.4,111.2,69.4,54.8,54.8,119.1,119.1,30.1
91.1,109.2,63.7,54.6,54.6,117.3,117.3,38.2
89.2,107.6,56.9,53.8,53.8,116.3,116.3,40.2
91.2,105.6,55.5,51.6,51.6,111.8,111.8,44.5
96.2,105.9,51.1,54.7,54.7,110.7,110.7,44.6
97.1,105.0,48.9,54.5,54.5,109.9,109.9,41.6
96.5,104.9,46.6,61.4,61.4,106.8,106.8,42.2
95.8,103.9,47.6,68.2,68.2,100.1,100.1,40.7
96.9,104.3,49.3,68.4,68.4,100.1,100.1,40.1
96.6,101.6,53.3,64.2,64.2,101.5,101.5,35.7
97.3,113.1,54.1,58.1,58.1,103.9,103.9,35.8
100.8,108.4,55.7,64.8,64.8,103.8,103.8,34.9
107.2,105.0,53.8,64.2,64.2,104.6,104.6,33.2
102.2,103.4,60.7,53.6,53.6,119.4,119.4,33.3
103.5,101.2,64.3,56.6,56.6,114.5,114.5,30.4
102.2,101.0,62.6,63.7,63.7,109.8,109.8,31.2
101.6,103.0,62.4,67.7,67.7,105.0,105.0,30.7
100.2,97.2,62.5,71.2,71.2,102.4,102.4,28.7
99.7,92.3,61.4,69.4,69.4,104.3,104.3,27.6
102.1,87.2,60.7,68.8,68.8,109.9,109.9,25.2
104.5,82.3,57.7,71.8,71.8,109.9,109.9,25.3
103.3,84.3,58.6,68.6,68.6,113.8,113.8,23.4
102.5,88.3,56.4,68.1,68.1,122.3,122.3,22.0
102.2,90.0,57.0,69.7,69.7,122.6,122.6,21.0
101.6,93.1,57.9,69.5,69.5,123.8,123.8,20.1
110.6,89.8,62.6,68.4,68.4,126.5,126.5,20.8
113.5,89.5,64.2,69.9,69.9,132.3,132.3,20.3
106.6,97.2,65.6,68.6,68.6,135.9,135.9,23.2
104.5,91.1,59.9,66.2,66.2,138.7,138.7,23.2
107.9,70.5,67.1,67.1,67.1,137.2,137.2,24.9
102.2,59.4,66.4,70.4,70.4,138.3,138.3,28.1
101.1,78.7,67.2,72.1,72.1,137.6,137.6,31.4
109.0,117.6,65.7,71.4,71.4,137.3,137.3,38.1
112.0,118.2,65.7,72.9,72.9,135.9,135.9,43.0
109.5,113.2,66.2,72.3,72.3,136.8,136.8,44.7
106.9,109.9,67.0,73.3,73.3,135.5,135.5,52.3
104.8,105.1,67.5,70.6,70.6,135.7,135.7,61.1
101.1,105.3,69.8,67.2,67.2,136.9,136.9,65.5
104.2,104.7,66.6,64.0,64.0,123.5,123.5,51.7
96.6,104.0,68.0,59.1,59.1,120.3,120.3,28.0
103.3,96.3,65.4,45.8,45.8,109.7,109.7,21.1
102.9,102.0,58.7,45.7,45.7,112.5,112.5,34.6
100.6,89.7,51.1,46.7,46.7,101.6,101.6,33.2
98.6,89.4,49.0,44.7,44.7,91.3,91.3,30.1
100.5,86.0,48.8,47.2,47.2,96.4,96.4,30.9
104.1,84.3,51.7,46.8,46.8,97.5,97.5,26.4
104.4,84.3,54.6,49.8,49.8,101.2,101.2,28.7
100.9,84.3,60.8,51.5,51.5,107.4,107.4,27.7
101.8,84.9,64.7,47.6,47.6,124.8,124.8,24.9
98.7,89.0,64.9,58.9,58.9,121.0,121.0,28.6
97.3,93.3,65.7,65.8,65.8,127.7,127.7,29.8
95.8,94.6,67.7,66.8,66.8,129.7,129.7,31.7
96.1,86.4,67.4,67.5,67.5,131.6,131.6,30.3
97.6,74.2,67.5,68.6,68.6,131.9,131.9,35.7
100.9,72.1,68.0,69.4,69.4,135.1,135.1,32.6
109.2,43.8,67.9,69.0,69.0,137.5,137.5,35.7
111.1,96.8,68.2,69.4,69.4,141.5,141.5,38.2
110.5,99.7,68.3,69.1,69.1,143.7,143.7,40.6
112.4,97.6,67.6,69.6,69.6,143.0,143.0,41.0
111.8,100.9,67.8,69.5,69.5,144.2,144.2,40.8
108.3,95.0,59.6,71.1,71.1,147.3,147.3,40.8
106.6,92.8,59.8,70.6,70.6,147.4,147.4,39.1
104.6,84.9,61.3,68.5,68.5,149.2,149.2,38.3
101.8,84.0,61.2,69.3,69.3,150.9,150.9,39.9
100.2,80.4,67.4,65.5,65.5,149.0,149.0,39.4
103.5,79.0,67.1,64.0,64.0,151.4,151.4,40.0
103.3,74.7,51.1,75.9,75.9,150.0,150.0,41.7
104.9,73.1,67.9,63.1,63.1,151.0,151.0,42.9
105.5,70.7,67.9,64.1,64.1,150.5,150.5,43.1
100.9,71.3,69.3,63.7,63.7,151.0,151.0,43.3
98.4,74.0,68.6,64.3,64.3,149.8,149.8,44.7
95.7,71.6,68.6,64.6,64.6,149.3,149.3,45.1
94.8,84.1,68.1,65.8,65.8,148.9,148.9,46.3
102.8,71.2,67.4,66.8,66.8,148.9,148.9,46.3
110.5,102.3,67.5,67.4,67.4,148.1,148.1,46.6
111.9,104.8,67.4,68.1,68.1,148.0,148.0,46.8
113.4,103.8,66.8,68.7,68.7,147.5,147.5,45.7
111.5,106.5,67.3,68.3,68.3,147.3,147.3,46.1
112.5,101.4,66.8,67.6,67.6,147.9,147.9,46.3
109.5,100.0,66.2,68.2,68.2,147.6,147.6,46.1
112.3,96.0,57.8,74.8,74.8,147.4,147.4,46.0
106.3,89.4,57.8,75.0,75.0,147.7,147.7,52.6
102.9,93.6,59.6,68.4,68.4,146.7,146.7,52.4
100.3,85.7,61.8,67.8,67.8,149.3,149.3,57.7
102.1,81.4,63.7,66.8,66.8,150.7,150.7,55.5
102.0,79.9,63.5,68.5,68.5,152.8,152.8,58.4
102.2,79.2,64.4,65.9,65.9,152.8,152.8,62.3
100.6,76.5,62.4,68.7,68.7,152.6,152.6,60.7
98.4,77.4,63.0,70.1,70.1,151.8,151.8,64.0
97.5,78.9,68.4,71.4,71.4,150.2,150.2,64.0
98.7,81.8,66.6,71.2,71.2,150.0,150.0,63.3
98.8,98.9,64.9,72.4,72.4,149.4,149.4,65.0
101.4,117.3,65.2,73.3,73.3,148.0,148.0,68.6
102.1,127.1,64.3,73.7,73.7,150.1,150.1,72.0
108.1,117.1,64.4,74.5,74.5,148.5,148.5,73.3
103.9,112.7,65.2,74.1,74.1,147.9,147.9,75.5
103.3,109.9,61.0,80.2,80.2,144.9,144.9,77.8
101.8,108.7,61.1,80.9,80.9,143.4,143.4,77.5
104.0,108.2,60.8,81.8,81.8,141.4,141.4,80.8
100.8,114.4,61.9,82.8,82.8,137.7,137.7,84.3
96.9,111.7,63.0,82.6,82.6,138.8,138.8,81.9
97.2,110.4,64.9,80.9,80.9,134.8,134.8,82.6
99.7,114.6,69.5,77.1,77.1,134.3,134.3,75.6
99.9,109.0,73.4,70.3,70.3,133.9,133.9,68.9
98.4,108.2,67.2,73.4,73.4,128.8,128.8,56.1
96.9,103.2,67.6,69.3,69.3,122.2,122.2,39.9
95.0,102.7,65.0,58.8,58.8,117.2,117.2,26.7
92.3,103.4,57.6,57.7,57.7,98.5,98.5,25.0
91.4,101.2,48.3,52.4,52.4,96.2,96.2,30.9
94.8,98.4,44.4,45.5,45.5,95.3,95.3,34.1
98.1,96.2,44.3,45.7,45.7,91.2,91.2,38.5
96.8,99.3,44.5,43.2,43.2,85.3,85.3,34.3
100.0,100.5,43.9,43.8,43.8,84.3,84.3,36.9
96.1,107.2,45.6,44.7,44.7,82.1,82.1,33.9
95.7,111.3,45.5,47.3,47.3,82.2,82.2,30.6
98.1,116.9,48.3,45.9,45.9,86.9,86.9,31.2
101.5,109.5,48.1,47.5,47.5,88.8,88.8,28.9
94.5,84.6,50.9,51.1,51.1,87.1,87.1,27.9
89.9,78.7,51.8,50.5,50.5,95.6,95.6,28.3
91.1,116.1,55.1,57.6,57.6,91.9,91.9,28.1
93.6,111.9,57.6,56.4,56.4,92.5,92.5,28.7
96.8,117.2,57.5,57.7,57.7,95.9,95.9,30.4
100.7,121.2,57.1,60.2,60.2,101.3,101.3,28.6
104.1,113.6,55.7,62.7,62.7,108.3,108.3,31.2
107.6,111.0,57.6,61.6,61.6,110.7,110.7,33.4
106.5,108.1,57.8,62.0,62.0,114.2,114.2,34.0
104.3,104.6,58.5,62.2,62.2,117.5,117.5,35.2
102.5,103.3,58.0,62.9,62.9,119.4,119.4,34.8
98.7,98.9,59.1,62.1,62.1,121.4,121.4,37.9
101.1,95.4,58.7,63.6,63.6,121.8,121.8,40.4
104.0,94.5,58.6,64.0,64.0,122.7,122.7,40.7
101.7,93.4,58.2,64.4,64.4,121.6,121.6,42.6
99.8,92.1,56.8,65.8,65.8,121.4,121.4,44.0
101.6,92.6,57.6,66.6,66.6,122.0,122.0,44.3
100.4,89.3,56.7,65.0,65.0,124.4,124.4,47.0
99.6,87.2,57.1,65.7,65.7,124.7,124.7,49.0
100.4,85.7,58.0,65.2,65.2,125.3,125.3,51.6
100.1,84.6,58.8,65.1,65.1,125.7,125.7,53.7
100.7,87.5,59.4,66.7,66.7,129.5,129.5,55.6
104.3,87.6,63.2,67.8,67.8,129.3,129.3,58.2
104.9,92.2,65.5,67.3,67.3,132.1,132.1,61.9
105.4,90.3,64.4,68.4,68.4,135.0,135.0,65.6
102.1,93.0,64.5,72.8,72.8,134.4,134.4,67.9
103.7,83.6,64.6,74.0,74.0,131.8,131.8,71.1
95.5,74.8,68.7,71.2,71.2,130.0,130.0,73.9
95.9,108.5,63.5,73.9,73.9,127.4,127.4,77.2
97.1,104.6,73.9,65.8,65.8,127.9,127.9,71.8
104.6,113.3,73.9,61.2,61.2,122.5,122.5,61.0
107.1,120.4,64.8,67.3,67.3,115.6,115.6,40.9
108.1,121.2,63.4,60.0,60.0,107.4,107.4,24.1
112.7,114.8,56.4,51.7,51.7,101.6,101.6,26.2
106.1,115.3,50.0,44.4,44.4,104.2,104.2,30.6
105.4,110.5,45.1,39.4,39.4,99.1,99.1,37.8
102.6,102.2,43.6,38.2,38.2,89.4,89.4,37.4
98.4,106.5,42.4,40.3,40.3,85.3,85.3,36.7
98.2,97.1,43.5,43.6,43.6,77.9,77.9,33.4
98.0,94.5,43.6,41.6,41.6,83.7,83.7,31.6
98.5,91.7,43.7,47.6,47.6,85.1,85.1,27.8
101.7,88.7,45.3,49.3,49.3,85.4,85.4,27.9
102.0,89.8,50.9,50.6,50.6,87.9,87.9,28.0
101.5,87.3,53.4,49.4,49.4,98.4,98.4,27.8
