elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
105.6,138.8,86.3,69.2,69.2,89.0,89.0,71.4
105.4,137.9,99.6,58.3,58.3,101.6,101.6,32.5
104.4,137.7,96.7,68.8,68.8,89.2,89.2,32.6
106.0,137.5,86.9,59.7,59.7,100.3,100.3,32.7
109.4,131.0,86.6,68.3,68.3,90.4,90.4,32.3
109.9,130.3,86.1,61.0,61.0,101.6,101.6,71.5
106.6,137.8,86.3,68.6,68.6,88.9,88.9,71.8
109.4,129.5,86.2,67.8,67.8,88.9,88.9,32.1
109.2,130.3,85.9,60.8,60.8,100.1,100.1,14.2
110.0,130.9,89.3,59.1,59.1,101.4,101.4,32.0
110.9,126.8,89.1,67.6,67.6,89.0,89.0,567.1
112.3,121.4,89.3,59.1,59.1,99.3,99.3,25.4
117.2,110.2,84.8,61.1,61.1,108.8,108.8,13.7
117.6,110.9,84.8,75.9,75.9,92.4,92.4,74.4
116.5,110.6,86.4,70.1,70.1,101.7,101.7,81.6
115.9,108.1,85.6,80.5,80.5,90.4,90.4,75.5
116.5,103.0,86.6,86.8,86.8,88.3,88.3,20.0
117.6,99.1,82.9,73.7,73.7,105.6,105.6,75.6
118.0,97.5,83.4,82.0,82.0,92.7,92.7,29.7
118.6,92.2,82.6,81.8,81.8,94.0,94.0,28.5
117.5,89.2,89.4,61.6,61.6,94.1,94.1,27.6
120.2,84.7,89.7,60.8,60.8,98.6,98.6,37.7
120.9,82.9,91.3,60.9,60.9,99.7,99.7,36.5
120.2,79.0,90.1,61.0,61.0,101.7,101.7,37.0
118.4,80.1,86.8,59.6,59.6,104.8,104.8,20.3
117.3,70.1,85.4,62.1,62.1,108.9,108.9,97.4
111.2,84.4,86.3,58.4,58.4,109.9,109.9,98.2
109.3,86.2,84.3,60.5,60.5,109.3,109.3,96.9
108.3,100.6,84.1,63.7,63.7,110.2,110.2,96.8
112.1,102.9,80.1,63.4,63.4,110.5,110.5,352.5
112.5,88.1,79.7,60.4,60.4,110.8,110.8,341.3
118.0,95.8,78.4,62.8,62.8,114.3,114.3,108.5
122.5,87.7,78.0,60.0,60.0,114.5,114.5,36.4
121.3,87.0,81.3,59.7,59.7,115.4,115.4,109.5
122.1,85.8,78.3,59.3,59.3,114.4,114.4,389.5
120.0,85.3,80.4,57.7,57.7,78.7,78.7,63.1
120.9,79.3,81.9,54.8,54.8,75.7,75.7,61.8
119.8,77.6,85.2,56.8,56.8,115.4,115.4,105.0
114.8,80.0,88.2,49.9,49.9,113.2,113.2,103.8
112.2,80.9,86.3,56.4,56.4,113.8,113.8,38.2
111.8,78.2,85.0,51.1,51.1,106.9,106.9,44.7
110.2,84.7,85.0,52.0,52.0,101.9,101.9,45.1
108.5,76.5,84.1,52.8,52.8,101.2,101.2,28.5
108.4,114.6,80.8,52.8,52.8,111.6,111.6,16.8
112.5,108.2,79.5,53.2,53.2,112.9,112.9,15.5
112.7,106.8,80.0,52.6,52.6,111.3,111.3,46.3
111.6,98.8,81.5,51.4,51.4,117.9,117.9,39.7
110.4,97.6,80.0,59.1,59.1,117.7,117.7,38.5
110.1,95.4,80.0,59.9,59.9,116.7,116.7,39.2
110.1,93.4,82.6,57.6,57.6,112.6,112.6,39.6
109.5,95.5,82.4,57.5,57.5,115.5,115.5,38.4
111.2,93.2,77.9,62.7,62.7,115.7,115.7,39.2
118.2,84.7,76.5,60.4,60.4,116.7,116.7,38.2
