elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
134.0,126.0,73.7,55.4,55.4,79.9,79.9,62.5
133.7,127.9,75.7,58.5,58.5,79.2,79.2,61.7
128.9,123.8,72.7,57.4,57.4,79.2,79.2,62.2
128.8,122.3,75.3,55.7,55.7,81.6,81.6,61.3
121.7,120.7,76.8,58.7,58.7,77.4,77.4,59.5
120.0,121.3,80.1,55.8,55.8,79.1,79.1,61.0
118.1,123.0,79.1,57.2,57.2,77.5,77.5,60.3
110.5,120.8,80.5,56.0,56.0,78.2,78.2,60.4
110.2,115.6,79.9,59.2,59.2,79.6,79.6,57.8
107.8,120.6,79.6,59.7,59.7,79.1,79.1,61.2
107.6,122.4,82.1,60.2,60.2,79.9,79.9,62.0
107.5,132.2,77.4,59.2,59.2,80.2,80.2,62.1
113.4,133.9,77.1,60.2,60.2,80.6,80.6,64.1
108.8,125.4,77.3,59.8,59.8,83.9,83.9,60.2
108.7,123.1,77.1,59.7,59.7,83.4,83.4,59.8
111.4,121.4,78.7,58.8,58.8,80.1,80.1,64.1
111.2,119.7,78.5,59.0,59.0,77.7,77.7,65.6
112.0,115.9,78.0,59.3,59.3,78.3,78.3,67.5
112.5,111.6,84.6,58.3,58.3,82.1,82.1,67.3
111.1,112.5,75.9,59.8,59.8,86.0,86.0,66.9
111.7,110.2,75.3,60.3,60.3,85.6,85.6,67.5
109.5,111.4,76.3,59.3,59.3,88.3,88.3,65.8
110.8,112.5,75.7,56.8,56.8,88.9,88.9,64.7
111.5,111.3,78.2,56.6,56.6,89.5,89.5,62.7
112.9,112.0,79.0,54.6,54.6,90.7,90.7,63.6
108.5,115.0,75.0,56.8,56.8,89.0,89.0,68.0
108.0,116.1,77.6,56.9,56.9,87.4,87.4,67.2
106.3,119.8,79.1,57.1,57.1,87.5,87.5,65.6
106.4,117.9,81.6,54.3,54.3,89.3,89.3,63.2
103.6,107.9,82.1,53.3,53.3,90.5,90.5,65.2
103.5,114.7,82.8,58.1,58.1,85.4,85.4,64.2
109.2,101.0,80.9,59.8,59.8,85.4,85.4,67.9
112.1,116.5,83.4,59.3,59.3,86.1,86.1,62.4
116.5,108.4,77.2,60.7,60.7,87.7,87.7,62.2
111.8,120.5,79.5,61.1,61.1,87.2,87.2,62.1
116.1,115.9,79.4,61.0,61.0,86.6,86.6,62.6
109.7,129.2,77.5,60.4,60.4,86.4,86.4,62.8
109.1,123.4,77.7,61.1,61.1,88.5,88.5,62.9
112.7,120.3,80.4,61.1,61.1,87.7,87.7,63.5
112.6,115.8,78.7,63.8,63.8,88.1,88.1,65.0
