elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
113.0,108.5,72.6,58.7,58.7,77.2,77.2,36.2
107.9,111.8,70.6,60.2,60.2,77.5,77.5,37.9
107.3,107.5,65.5,63.6,63.6,79.0,79.0,39.0
110.4,106.4,65.3,63.5,63.5,80.1,80.1,40.2
108.8,105.3,66.8,64.2,64.2,79.4,79.4,42.2
104.3,105.4,69.3,63.9,63.9,80.7,80.7,40.3
114.9,99.5,68.2,63.8,63.8,81.1,81.1,40.7
113.9,100.1,66.3,63.8,63.8,80.9,80.9,41.9
112.3,103.3,72.4,63.9,63.9,82.5,82.5,42.3
118.3,100.9,67.8,64.2,64.2,82.5,82.5,43.5
97.3,107.0,67.6,62.9,62.9,83.2,83.2,44.6
89.6,129.5,66.2,64.9,64.9,82.7,82.7,45.1
106.7,108.6,70.4,61.3,61.3,84.1,84.1,44.8
115.5,138.2,68.1,65.5,65.5,83.6,83.6,45.9
124.0,133.4,68.8,63.6,63.6,83.7,83.7,46.4
120.2,123.7,70.3,61.9,61.9,87.1,87.1,46.4
118.0,122.7,68.7,60.8,60.8,88.3,88.3,48.5
118.8,123.9,68.1,61.8,61.8,85.2,85.2,49.9
118.3,124.7,62.1,66.4,66.4,85.0,85.0,52.5
114.7,121.8,63.8,65.1,65.1,86.7,86.7,53.2
116.5,118.6,68.5,62.2,62.2,90.6,90.6,53.3
113.2,116.4,67.9,65.7,65.7,92.0,92.0,53.8
111.8,114.8,67.9,66.2,66.2,88.6,88.6,54.1
106.7,112.4,67.3,65.1,65.1,93.1,93.1,53.8
104.7,112.6,67.8,66.2,66.2,87.8,87.8,53.9
101.8,108.7,67.9,65.7,65.7,92.2,92.2,52.7
104.5,110.3,68.3,65.4,65.4,92.6,92.6,52.4
103.6,110.5,68.2,65.4,65.4,92.1,92.1,51.9
104.8,107.1,64.6,68.7,68.7,92.1,92.1,52.1
105.9,105.1,69.4,65.6,65.6,92.2,92.2,52.7
105.1,104.9,67.3,66.4,66.4,91.9,91.9,52.8
100.7,107.4,67.8,65.0,65.0,92.7,92.7,52.2
97.6,103.5,66.1,67.0,67.0,92.5,92.5,51.4
83.9,105.5,67.8,65.1,65.1,91.4,91.4,50.3
85.1,97.3,70.7,63.4,63.4,88.4,88.4,51.4
86.8,124.3,65.8,69.7,69.7,87.2,87.2,52.1
104.3,120.0,66.3,69.0,69.0,88.5,88.5,51.5
104.9,122.8,68.5,67.3,67.3,88.0,88.0,54.4
108.9,125.2,67.1,68.1,68.1,87.8,87.8,55.5
111.6,133.5,67.1,69.1,69.1,87.7,87.7,55.8
111.5,136.4,63.7,71.3,71.3,88.3,88.3,55.0
118.5,130.8,67.2,66.2,66.2,90.3,90.3,52.9
119.8,126.5,62.2,71.8,71.8,91.9,91.9,52.6
115.9,128.6,69.6,62.6,62.6,91.3,91.3,52.8
112.4,131.4,62.6,71.9,71.9,91.4,91.4,53.1
113.2,126.9,65.1,64.4,64.4,91.7,91.7,53.2
110.7,122.8,68.2,65.6,65.6,92.4,92.4,53.3
108.8,119.1,62.3,71.9,71.9,93.4,93.4,52.7
105.4,116.2,64.8,70.3,70.3,93.0,93.0,51.7
99.7,123.9,65.7,68.9,68.9,93.0,93.0,51.3
98.0,119.9,67.0,70.5,70.5,91.6,91.6,50.9
95.7,119.9,67.1,70.0,70.0,92.8,92.8,50.8
90.7,121.5,65.0,69.7,69.7,92.6,92.6,50.7
96.8,121.4,68.1,69.5,69.5,92.9,92.9,50.7
101.6,111.6,66.4,68.4,68.4,90.7,90.7,54.0
103.1,128.8,68.0,69.3,69.3,91.2,91.2,54.2
107.3,129.9,68.5,69.5,69.5,93.2,93.2,52.3
106.4,133.6,69.1,69.9,69.9,90.5,90.5,52.7
103.2,123.0,68.8,69.9,69.9,91.9,91.9,53.2
102.1,121.1,61.9,73.4,73.4,88.3,88.3,53.7
104.8,120.9,66.1,66.7,66.7,92.2,92.2,55.2
103.1,116.3,63.1,72.9,72.9,92.7,92.7,55.0
98.2,109.6,62.7,71.5,71.5,93.0,93.0,55.0
96.1,109.9,65.9,65.3,65.3,92.3,92.3,53.8
96.4,123.0,63.0,72.5,72.5,92.4,92.4,53.4
101.5,74.3,64.3,71.3,71.3,91.4,91.4,53.7
102.8,135.5,62.5,73.0,73.0,92.1,92.1,52.8
109.0,123.8,64.2,72.9,72.9,91.7,91.7,53.4
106.6,126.6,69.2,69.3,69.3,92.0,92.0,52.6
107.9,124.7,65.3,72.2,72.2,92.1,92.1,52.8
105.2,126.7,62.3,72.5,72.5,91.5,91.5,53.9
107.9,120.3,61.9,71.3,71.3,92.7,92.7,52.8
103.4,121.7,65.2,68.9,68.9,92.5,92.5,52.6
101.0,118.6,64.8,68.0,68.0,92.6,92.6,53.0
98.8,115.4,64.4,70.5,70.5,92.8,92.8,52.8
95.8,113.0,63.5,70.7,70.7,92.4,92.4,53.2
94.9,110.1,67.2,64.9,64.9,91.9,91.9,52.7
98.1,110.0,62.0,73.2,73.2,91.5,91.5,52.7
97.6,107.1,62.0,73.4,73.4,91.6,91.6,53.2
99.0,111.5,61.7,73.5,73.5,90.8,90.8,53.5
93.9,114.6,62.3,72.0,72.0,90.7,90.7,52.9
85.6,117.6,61.6,72.6,72.6,91.5,91.5,52.6
92.1,126.7,61.5,72.4,72.4,91.0,91.0,52.4
103.0,114.1,62.7,69.9,69.9,90.7,90.7,52.4
109.4,107.6,61.2,71.7,71.7,89.4,89.4,54.3
115.4,104.4,64.0,72.2,72.2,89.6,89.6,54.0
118.6,105.9,61.5,72.2,72.2,88.7,88.7,54.4
114.7,109.3,61.6,72.7,72.7,88.8,88.8,54.2
114.3,106.8,62.4,72.7,72.7,89.1,89.1,54.6
109.7,107.9,63.0,71.6,71.6,89.7,89.7,54.4
111.3,106.0,64.4,70.5,70.5,89.5,89.5,54.0
107.4,111.0,65.1,70.4,70.4,89.2,89.2,54.0
110.1,106.7,64.7,67.8,67.8,91.0,91.0,52.4
111.3,104.0,63.8,68.4,68.4,87.6,87.6,53.4
113.8,104.3,64.3,71.3,71.3,92.1,92.1,53.3
103.4,114.1,63.3,71.5,71.5,91.5,91.5,53.3
