elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
115.7,91.1,45.2,44.0,44.0,80.0,80.0,48.7
116.9,94.1,45.6,44.1,44.1,80.6,80.6,46.2
117.5,93.6,44.4,43.9,43.9,80.6,80.6,48.0
116.2,93.2,46.5,42.9,42.9,79.7,79.7,45.4
114.3,91.7,46.1,43.3,43.3,80.6,80.6,44.9
109.7,87.8,46.3,43.1,43.1,80.4,80.4,48.7
104.2,94.1,46.5,42.9,42.9,79.8,79.8,49.7
103.5,93.2,47.4,42.3,42.3,80.1,80.1,46.0
102.0,89.5,48.5,42.4,42.4,80.0,80.0,45.7
102.0,90.6,47.9,43.6,43.6,79.4,79.4,45.8
102.1,91.6,48.3,42.4,42.4,79.8,79.8,48.8
111.5,96.3,48.2,42.1,42.1,78.5,78.5,46.7
123.1,107.1,46.6,42.5,42.5,78.3,78.3,47.2
120.0,107.0,47.8,43.6,43.6,81.9,81.9,49.0
123.2,105.9,47.4,44.4,44.4,84.8,84.8,46.0
120.6,112.0,47.5,45.9,45.9,86.2,86.2,50.0
121.2,110.7,47.2,44.9,44.9,88.5,88.5,51.3
123.1,107.2,48.1,42.9,42.9,92.9,92.9,51.7
121.1,106.5,49.5,43.4,43.4,90.4,90.4,56.0
116.5,108.2,49.4,43.6,43.6,91.2,91.2,59.4
117.9,104.3,49.1,43.6,43.6,91.6,91.6,58.2
115.2,100.7,49.3,41.7,41.7,92.1,92.1,57.9
114.9,101.4,49.2,43.8,43.8,90.0,90.0,60.9
117.6,100.2,49.4,42.1,42.1,91.5,91.5,60.9
116.3,93.4,49.8,41.2,41.2,96.3,96.3,61.1
119.2,100.0,49.2,42.3,42.3,97.3,97.3,61.1
118.5,100.4,48.0,41.0,41.0,97.3,97.3,64.5
116.4,98.4,49.5,39.7,39.7,98.2,98.2,67.0
111.8,89.9,49.1,44.2,44.2,94.3,94.3,68.4
111.2,88.9,50.3,43.4,43.4,97.8,97.8,66.9
108.0,91.7,47.3,43.5,43.5,96.9,96.9,68.4
106.0,91.1,47.5,40.6,40.6,101.1,101.1,65.2
