elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
91.9,105.8,71.1,63.8,63.8,104.2,104.2,71.2
106.1,106.6,70.4,64.3,64.3,103.2,103.2,72.5
105.1,110.4,72.1,64.2,64.2,103.9,103.9,73.0
97.9,101.5,70.0,64.9,64.9,104.8,104.8,73.5
92.9,121.3,68.8,65.2,65.2,102.8,102.8,73.3
86.6,101.7,67.6,65.5,65.5,104.6,104.6,73.1
92.3,113.8,70.8,65.5,65.5,105.2,105.2,70.6
92.0,123.3,69.4,65.1,65.1,105.7,105.7,71.1
97.0,117.7,67.9,64.1,64.1,104.7,104.7,74.3
98.8,116.2,68.6,64.2,64.2,105.0,105.0,74.1
98.4,109.0,68.2,62.2,62.2,105.6,105.6,74.5
102.0,109.3,67.8,63.1,63.1,106.7,106.7,74.1
101.2,105.4,68.2,62.9,62.9,104.5,104.5,75.5
94.8,105.4,68.4,63.1,63.1,107.1,107.1,73.1
89.2,110.9,66.3,63.4,63.4,103.9,103.9,72.6
90.7,106.2,67.0,63.8,63.8,103.2,103.2,72.2
92.2,107.2,65.3,63.2,63.2,101.9,101.9,71.8
98.8,107.6,65.8,63.0,63.0,96.6,96.6,73.8
98.3,105.6,66.1,55.2,55.2,90.5,90.5,71.6
104.7,105.6,63.4,57.0,57.0,90.6,90.6,72.7
104.8,102.4,63.9,56.6,56.6,100.3,100.3,59.9
104.8,103.1,65.0,54.7,54.7,99.9,99.9,55.8
104.2,102.6,63.0,57.1,57.1,93.6,93.6,55.0
107.3,100.0,65.3,52.8,52.8,92.9,92.9,55.3
109.1,98.0,65.2,52.5,52.5,92.0,92.0,54.5
106.5,102.7,64.9,52.6,52.6,91.0,91.0,50.4
105.1,162.5,64.3,53.8,53.8,94.8,94.8,49.5
98.9,146.6,64.3,53.6,53.6,93.2,93.2,43.6
91.1,112.8,61.6,53.9,53.9,93.2,93.2,40.6
89.0,76.0,59.3,51.6,51.6,91.6,91.6,34.7
98.3,120.2,58.0,51.2,51.2,90.3,90.3,28.7
102.9,112.3,60.4,49.9,49.9,88.7,88.7,25.5
104.5,111.0,59.1,46.3,46.3,86.9,86.9,24.0
102.3,111.1,60.2,44.4,44.4,81.0,81.0,21.1
96.7,105.0,56.3,42.3,42.3,74.8,74.8,22.8
92.8,103.7,54.7,44.3,44.3,71.3,71.3,23.9
90.3,105.2,51.9,42.8,42.8,71.8,71.8,24.7
91.8,103.8,50.0,45.6,45.6,67.9,67.9,24.9
93.3,102.4,49.6,46.0,46.0,66.7,66.7,24.9
96.2,103.0,49.6,47.3,47.3,64.6,64.6,21.6
96.8,107.2,51.5,47.0,47.0,65.5,65.5,20.9
97.6,112.1,54.1,46.3,46.3,64.9,64.9,20.5
97.1,111.9,55.0,49.2,49.2,64.8,64.8,20.8
97.9,105.8,59.1,48.6,48.6,67.7,67.7,22.0
96.5,104.7,60.7,49.2,49.2,76.1,76.1,20.8
94.6,100.9,59.8,52.1,52.1,77.2,77.2,25.7
94.5,97.0,60.4,52.8,52.8,79.9,79.9,29.5
94.0,104.7,58.1,52.6,52.6,82.3,82.3,30.8
94.2,105.0,60.1,50.8,50.8,86.0,86.0,27.9
88.6,96.6,61.7,52.9,52.9,85.3,85.3,29.2
90.8,116.5,64.1,55.7,55.7,82.6,82.6,32.9
98.9,111.4,62.3,54.0,54.0,85.6,85.6,38.2
89.9,124.3,61.7,55.3,55.3,91.9,91.9,40.0
94.1,118.7,61.6,53.8,53.8,89.7,89.7,45.5
99.4,109.9,61.7,53.8,53.8,90.2,90.2,47.0
98.8,110.8,62.0,53.6,53.6,90.3,90.3,48.2
95.4,111.7,64.3,53.0,53.0,89.5,89.5,48.8
95.5,112.1,60.0,54.7,54.7,85.2,85.2,51.6
93.4,108.4,60.5,51.3,51.3,85.4,85.4,52.8
91.7,104.8,60.6,51.2,51.2,86.6,86.6,52.1
90.3,102.0,61.8,50.9,50.9,86.9,86.9,52.3
93.6,108.0,61.3,51.8,51.8,88.1,88.1,52.8
95.7,117.7,60.7,52.0,52.0,91.2,91.2,53.2
93.4,111.0,61.9,55.6,55.6,89.4,89.4,54.8
