elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
82.9,101.5,46.1,82.3,82.3,89.9,89.9,49.0
86.8,99.6,45.7,84.4,84.4,92.5,92.5,48.4
88.6,109.0,47.1,82.3,82.3,91.3,91.3,48.2
84.5,109.7,46.0,81.8,81.8,90.4,90.4,44.4
86.2,105.1,44.2,83.0,83.0,91.9,91.9,41.2
88.4,101.3,38.5,88.5,88.5,92.5,92.5,42.4
82.1,97.8,36.2,91.0,91.0,95.8,95.8,39.9
81.4,98.1,36.3,91.9,91.9,98.1,98.1,38.3
79.1,97.8,36.5,92.0,92.0,96.0,96.0,37.0
84.2,97.3,37.1,92.2,92.2,93.8,93.8,35.1
85.0,94.9,35.1,90.3,90.3,92.5,92.5,37.8
87.3,92.0,34.4,91.3,91.3,94.4,94.4,36.0
89.3,92.6,34.6,90.4,90.4,90.4,90.4,37.1
90.7,94.2,40.2,68.5,68.5,76.1,76.1,37.5
91.7,96.5,36.6,40.5,40.5,61.4,61.4,36.9
92.7,100.0,38.6,82.4,82.4,89.1,89.1,40.9
90.4,107.2,37.2,88.6,88.6,99.5,99.5,39.7
89.6,88.6,37.7,89.6,89.6,99.4,99.4,37.2
86.8,13.1,34.9,94.4,94.4,100.5,100.5,33.8
90.4,101.9,37.4,93.2,93.2,97.9,97.9,32.0
93.4,103.0,35.5,96.3,96.3,105.8,105.8,58.9
96.7,98.9,37.1,76.8,76.8,119.2,119.2,31.9
91.2,91.9,73.3,53.1,53.1,117.6,117.6,34.1
91.0,92.6,79.9,49.3,49.3,132.8,132.8,35.5
95.9,95.6,73.3,46.9,46.9,143.1,143.1,28.5
97.6,96.8,73.0,49.1,49.1,112.3,112.3,64.9
86.3,99.5,72.2,48.5,48.5,111.0,111.0,53.0
94.4,95.6,71.5,44.7,44.7,106.8,106.8,58.3
92.5,98.4,69.8,50.7,50.7,107.8,107.8,58.5
95.9,99.7,68.6,53.8,53.8,102.9,102.9,55.7
100.1,99.5,68.0,52.8,52.8,98.2,98.2,56.2
96.5,96.9,62.7,59.6,59.6,105.3,105.3,47.5
96.6,100.8,46.3,70.2,70.2,102.9,102.9,40.9
97.0,103.5,43.3,306.0,306.0,393.5,393.5,31.3
100.8,100.0,51.3,47.0,47.0,69.4,69.4,34.4
101.4,87.0,48.1,46.6,46.6,72.2,72.2,33.9
99.8,80.9,36.5,59.7,59.7,74.6,74.6,35.5
94.8,106.7,24.7,76.4,76.4,80.5,80.5,44.2
101.5,98.0,71.1,59.0,59.0,81.2,81.2,40.2
90.1,103.1,71.6,50.7,50.7,76.7,76.7,42.6
85.3,103.6,72.8,56.5,56.5,108.8,108.8,46.7
83.9,101.7,64.3,50.9,50.9,78.0,78.0,51.4
83.4,100.8,54.8,52.7,52.7,79.0,79.0,49.8
80.4,100.5,54.4,54.7,54.7,82.4,82.4,52.1
78.4,99.5,54.0,54.1,54.1,80.1,80.1,51.9
75.6,101.4,52.0,52.3,52.3,78.7,78.7,51.8
74.9,99.8,52.4,55.8,55.8,80.4,80.4,62.6
76.5,93.5,53.2,57.3,57.3,79.8,79.8,66.5
78.1,101.0,55.4,59.8,59.8,78.8,78.8,71.7
80.9,95.9,57.3,58.9,58.9,76.2,76.2,74.0
85.1,98.0,60.8,55.7,55.7,79.5,79.5,76.5
86.5,99.1,64.4,61.4,61.4,85.8,85.8,77.3
80.7,98.8,68.6,58.8,58.8,92.2,92.2,80.1
76.7,96.4,70.1,61.5,61.5,79.7,79.7,53.9
81.1,93.7,46.4,66.3,66.3,83.3,83.3,49.6
80.4,93.5,46.3,69.9,69.9,84.4,84.4,47.6
81.4,90.9,49.0,68.4,68.4,86.7,86.7,41.8
80.6,90.2,48.6,72.5,72.5,73.4,73.4,40.0
78.2,89.5,42.0,60.9,60.9,63.7,63.7,39.7
78.4,91.0,36.4,63.6,63.6,65.2,65.2,45.2
75.2,94.6,35.4,81.5,81.5,54.2,54.2,41.2
73.9,97.4,35.7,81.5,81.5,51.9,51.9,31.8
76.2,106.4,36.4,61.6,61.6,86.5,86.5,576.8
79.3,99.9,41.0,73.5,73.5,72.7,72.7,543.8
84.0,97.7,38.8,106.5,106.5,43.9,43.9,82.3
83.4,94.8,40.8,91.9,91.9,67.4,67.4,80.1
84.0,93.2,45.9,86.5,86.5,126.9,126.9,598.9
82.5,94.0,43.9,103.0,103.0,50.3,50.3,13.9
85.5,88.8,44.5,102.8,102.8,51.7,51.7,15.7
88.2,85.4,40.8,98.7,98.7,50.3,50.3,18.2
88.5,86.0,39.8,94.9,94.9,51.3,51.3,21.7
88.7,84.6,38.4,90.8,90.8,134.7,134.7,28.5
